HGNC ID	Status	Approved symbol	Approved name
HGNC:1802	Approved	CDSN	corneodesmosin
HGNC:24576	Approved	CDT1	chromatin licensing and DNA replication factor 1
HGNC:26928	Approved	CDV3	CDV3 homolog
HGNC:42387	Approved	CDV3P1	CDV3 pseudogene 1
HGNC:1805	Approved	CDX1	caudal type homeobox 1
HGNC:1806	Approved	CDX2	caudal type homeobox 2
HGNC:1808	Approved	CDX4	caudal type homeobox 4
HGNC:1809	Approved	CDY1	chromodomain Y-linked 1
HGNC:23920	Approved	CDY1B	chromodomain Y-linked 1B
HGNC:1810	Approved	CDY2A	chromodomain Y-linked 2A
HGNC:23921	Approved	CDY2B	chromodomain Y-linked 2B
HGNC:23849	Approved	CDY3P	chromodomain Y-linked 3 pseudogene
HGNC:23872	Approved	CDY4P	chromodomain Y-linked 4 pseudogene
HGNC:23850	Approved	CDY5P	chromodomain Y-linked 5 pseudogene
HGNC:23853	Approved	CDY6P	chromodomain Y-linked 6 pseudogene
HGNC:23854	Approved	CDY7P	chromodomain Y-linked 7 pseudogene
HGNC:23855	Approved	CDY8P	chromodomain Y-linked 8 pseudogene
HGNC:23851	Approved	CDY9P	chromodomain Y-linked 9 pseudogene
HGNC:23848	Approved	CDY10P	chromodomain Y-linked 10 pseudogene
HGNC:23852	Approved	CDY11P	chromodomain protein Y-linked 11 pseudogene
HGNC:23856	Approved	CDY12P	chromodomain Y-linked 12 pseudogene
HGNC:23857	Approved	CDY13P	chromodomain Y-linked 13 pseudogene
HGNC:23858	Approved	CDY14P	chromodomain protein Y-linked 14 pseudogene
HGNC:23859	Approved	CDY15P	chromodomain Y-linked 15 pseudogene
HGNC:23860	Approved	CDY16P	chromodomain Y-linked 16 pseudogene
HGNC:23861	Approved	CDY17P	chromodomain Y-linked 17 pseudogene
HGNC:23862	Approved	CDY18P	chromodomain Y-linked 18 pseudogene
HGNC:23863	Approved	CDY19P	chromodomain Y-linked 19 pseudogene
HGNC:23864	Approved	CDY20P	chromodomain Y-linked 20 pseudogene
HGNC:23865	Approved	CDY21P	chromodomain Y-linked 21 pseudogene
HGNC:23866	Approved	CDY22P	chromodomain Y-linked 22 pseudogene
HGNC:23867	Approved	CDY23P	chromodomain Y-linked 23 pseudogene
HGNC:1811	Approved	CDYL	chromodomain Y like
HGNC:23030	Approved	CDYL2	chromodomain Y like 2
HGNC:52805	Approved	CDYLP1	chromodomain Y-like pseudogene 1
HGNC:1812	Entry Withdrawn	CDYP	entry withdrawn
HGNC:1814	Approved	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1
HGNC:1815	Approved	CEACAM3	carcinoembryonic antigen related cell adhesion molecule 3
HGNC:1816	Approved	CEACAM4	carcinoembryonic antigen related cell adhesion molecule 4
HGNC:1817	Approved	CEACAM5	carcinoembryonic antigen related cell adhesion molecule 5
HGNC:1818	Approved	CEACAM6	carcinoembryonic antigen related cell adhesion molecule 6
HGNC:1819	Approved	CEACAM7	carcinoembryonic antigen related cell adhesion molecule 7
HGNC:1820	Approved	CEACAM8	carcinoembryonic antigen related cell adhesion molecule 8
HGNC:31948	Approved	CEACAM16	carcinoembryonic antigen related cell adhesion molecule 16
HGNC:31949	Approved	CEACAM18	carcinoembryonic antigen related cell adhesion molecule 18
HGNC:31951	Approved	CEACAM19	carcinoembryonic antigen related cell adhesion molecule 19
HGNC:24879	Approved	CEACAM20	carcinoembryonic antigen related cell adhesion molecule 20
HGNC:28834	Approved	CEACAM21	carcinoembryonic antigen related cell adhesion molecule 21
HGNC:38029	Approved	CEACAM22P	carcinoembryonic antigen related cell adhesion molecule 22, pseudogene
HGNC:1821	Approved	CEACAMP1	carcinoembryonic antigen related cell adhesion molecule pseudogene 1
HGNC:1824	Approved	CEACAMP2	carcinoembryonic antigen related cell adhesion molecule pseudogene 2
HGNC:1825	Approved	CEACAMP3	carcinoembryonic antigen related cell adhesion molecule pseudogene 3
HGNC:1826	Approved	CEACAMP4	carcinoembryonic antigen related cell adhesion molecule pseudogene 4
HGNC:1827	Approved	CEACAMP5	carcinoembryonic antigen related cell adhesion molecule pseudogene 5
HGNC:1828	Approved	CEACAMP6	carcinoembryonic antigen related cell adhesion molecule pseudogene 6
HGNC:1829	Approved	CEACAMP7	carcinoembryonic antigen related cell adhesion molecule pseudogene 7
HGNC:1830	Approved	CEACAMP8	carcinoembryonic antigen related cell adhesion molecule pseudogene 8
HGNC:1831	Approved	CEACAMP9	carcinoembryonic antigen related cell adhesion molecule pseudogene 9
HGNC:1822	Approved	CEACAMP10	carcinoembryonic antigen related cell adhesion molecule pseudogene 10
HGNC:1823	Approved	CEACAMP11	carcinoembryonic antigen related cell adhesion molecule pseudogene 11
HGNC:1832	Entry Withdrawn	CEAL1	entry withdrawn
HGNC:1833	Approved	CEBPA	CCAAT/enhancer binding protein alpha
HGNC:25710	Approved	CEBPA-AS1	CEBPA antisense RNA 1 (head to head)
HGNC:1834	Approved	CEBPB	CCAAT/enhancer binding protein beta
HGNC:51226	Approved	CEBPB-AS1	CEBPB antisense RNA 1
HGNC:1835	Approved	CEBPD	CCAAT/enhancer binding protein delta
HGNC:1836	Approved	CEBPE	CCAAT/enhancer binding protein epsilon
HGNC:1837	Approved	CEBPG	CCAAT/enhancer binding protein gamma
HGNC:24218	Approved	CEBPZ	CCAAT/enhancer binding protein zeta
HGNC:49288	Approved	CEBPZOS	CEBPZ opposite strand
HGNC:1838	Approved	CECR	cat eye syndrome chromosome region
HGNC:1840	Approved	CECR2	CECR2, histone acetyl-lysine reader
HGNC:1841	Approved	CECR3	cat eye syndrome chromosome region, candidate 3 (non-protein coding)
HGNC:1845	Approved	CECR7	cat eye syndrome chromosome region, candidate 7 (non-protein coding)
HGNC:1847	Approved	CECR9	cat eye syndrome chromosome region, candidate 9 (non-protein coding)
HGNC:1848	Approved	CEL	carboxyl ester lipase
HGNC:3308	Approved	CELA1	chymotrypsin like elastase family member 1
HGNC:24609	Approved	CELA2A	chymotrypsin like elastase family member 2A
HGNC:29995	Approved	CELA2B	chymotrypsin like elastase family member 2B
HGNC:15944	Approved	CELA3A	chymotrypsin like elastase family member 3A
HGNC:15945	Approved	CELA3B	chymotrypsin like elastase family member 3B
HGNC:2549	Approved	CELF1	CUGBP Elav-like family member 1
HGNC:2550	Approved	CELF2	CUGBP Elav-like family member 2
HGNC:23515	Approved	CELF2-AS1	CELF2 antisense RNA 1
HGNC:44703	Approved	CELF2-AS2	CELF2 antisense RNA 2
HGNC:11967	Approved	CELF3	CUGBP Elav-like family member 3
HGNC:14015	Approved	CELF4	CUGBP Elav-like family member 4
HGNC:14058	Approved	CELF5	CUGBP Elav-like family member 5
HGNC:14059	Approved	CELF6	CUGBP Elav-like family member 6
HGNC:19378	Approved	CELIAC2	celiac disease 2
HGNC:1849	Approved	CELP	carboxyl ester lipase pseudogene
HGNC:1850	Approved	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
HGNC:3231	Approved	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
HGNC:3230	Approved	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3
HGNC:50302	Approved	CELSR3-AS1	CELSR3 antisense RNA 1 (head to head)
HGNC:29213	Approved	CEMIP	cell migration inducing hyaluronan binding protein
HGNC:32553	Approved	CEMP1	cementum protein 1
HGNC:24153	Approved	CEND1	cell cycle exit and neuronal differentiation 1
HGNC:43674	Approved	CEND1P1	cell cycle exit and neuronal differentiation 1 pseudogene 1
HGNC:43675	Approved	CEND1P2	cell cycle exit and neuronal differentiation 1 pseudogene 2
HGNC:1851	Approved	CENPA	centromere protein A
HGNC:1852	Approved	CENPB	centromere protein B
HGNC:28272	Approved	CENPBD1	CENPB DNA-binding domain containing 1
HGNC:28421	Approved	CENPBD1P1	CENPB DNA-binding domains containing 1 pseudogene 1
HGNC:1854	Approved	CENPC	centromere protein C
HGNC:1855	Approved	CENPCP1	centromere protein C pseudogene 1
HGNC:1856	Approved	CENPE	centromere protein E
HGNC:1857	Approved	CENPF	centromere protein F
HGNC:17268	Approved	CENPH	centromere protein H
HGNC:3968	Approved	CENPI	centromere protein I
HGNC:39575	Approved	CENPIP1	centromere protein I pseudogene 1
HGNC:17272	Approved	CENPJ	centromere protein J
HGNC:29479	Approved	CENPK	centromere protein K
HGNC:17879	Approved	CENPL	centromere protein L
HGNC:18352	Approved	CENPM	centromere protein M
HGNC:30873	Approved	CENPN	centromere protein N
HGNC:28152	Approved	CENPO	centromere protein O
HGNC:32933	Approved	CENPP	centromere protein P
HGNC:21347	Approved	CENPQ	centromere protein Q
HGNC:23163	Approved	CENPS	centromere protein S
HGNC:38843	Approved	CENPS-CORT	CENPS-CORT readthrough
HGNC:25787	Approved	CENPT	centromere protein T
HGNC:21348	Approved	CENPU	centromere protein U
HGNC:49889	Approved	CENPUP1	centromere protein U pseudogene 1
HGNC:49890	Approved	CENPUP2	centromere protein U pseudogene 2
HGNC:29920	Approved	CENPV	centromere protein V
HGNC:31851	Approved	CENPVL1	centromere protein V like 1
HGNC:43879	Approved	CENPVL2	centromere protein V like 2
HGNC:43880	Approved	CENPVL3	centromere protein V like 3
HGNC:21488	Approved	CENPW	centromere protein W
HGNC:11422	Approved	CENPX	centromere protein X
HGNC:28209	Approved	CEP19	centrosomal protein 19
HGNC:12370	Approved	CEP41	centrosomal protein 41
HGNC:29356	Approved	CEP44	centrosomal protein 44
HGNC:1161	Approved	CEP55	centrosomal protein 55
HGNC:30794	Approved	CEP57	centrosomal protein 57
HGNC:21561	Approved	CEP57L1	centrosomal protein 57 like 1
HGNC:23521	Approved	CEP57L1P1	centrosomal protein 57 like 1 pseudogene 1
HGNC:25815	Approved	CEP63	centrosomal protein 63
HGNC:29076	Approved	CEP68	centrosomal protein 68
HGNC:29972	Approved	CEP70	centrosomal protein 70
HGNC:25547	Approved	CEP72	centrosomal protein 72
HGNC:25727	Approved	CEP76	centrosomal protein 76
HGNC:25740	Approved	CEP78	centrosomal protein 78
HGNC:17966	Approved	CEP83	centrosomal protein 83
HGNC:27055	Approved	CEP83-AS1	CEP83 antisense RNA 1 (head to head)
HGNC:25309	Approved	CEP85	centrosomal protein 85
HGNC:21638	Approved	CEP85L	centrosomal protein 85 like
HGNC:25907	Approved	CEP89	centrosomal protein 89
HGNC:25141	Approved	CEP95	centrosomal protein 95
HGNC:26244	Approved	CEP97	centrosomal protein 97
HGNC:24866	Approved	CEP104	centrosomal protein 104
HGNC:28514	Approved	CEP112	centrosomal protein 112
HGNC:26690	Approved	CEP120	centrosomal protein 120
HGNC:29264	Approved	CEP126	centrosomal protein 126
HGNC:20359	Approved	CEP128	centrosomal protein 128
HGNC:29511	Approved	CEP131	centrosomal protein 131
HGNC:29086	Approved	CEP135	centrosomal protein 135
HGNC:29298	Approved	CEP152	centrosomal protein 152
HGNC:21107	Approved	CEP162	centrosomal protein 162
HGNC:29182	Approved	CEP164	centrosomal protein 164
HGNC:44988	Approved	CEP164P1	centrosomal protein 164 pseudogene 1
HGNC:28920	Approved	CEP170	centrosomal protein 170
HGNC:20362	Approved	CEP170B	centrosomal protein 170B
HGNC:28364	Approved	CEP170P1	centrosomal protein 170 pseudogene 1
HGNC:25515	Approved	CEP192	centrosomal protein 192
HGNC:1859	Approved	CEP250	centrosomal protein 250
HGNC:29021	Approved	CEP290	centrosomal protein 290
HGNC:29366	Approved	CEP295	centrosomal protein 295
HGNC:44659	Approved	CEP295NL	CEP295 N-terminal like
HGNC:24238	Approved	CEP350	centrosomal protein 350
HGNC:1860	Approved	CEPA	congenital episodic primary apnea
HGNC:1861	Entry Withdrawn	CEPO	entry withdrawn
HGNC:24289	Approved	CEPT1	choline/ethanolamine phosphotransferase 1
HGNC:1862	Approved	CER1	cerberus 1, DAN family BMP antagonist
HGNC:23723	Approved	CERCAM	cerebral endothelial cell adhesion molecule
HGNC:19256	Approved	CERK	ceramide kinase
HGNC:21699	Approved	CERKL	ceramide kinase like
HGNC:52664	Approved	CERNA1	competing endogenous lncRNA 1 for miR-4707-5p and miR-4767
HGNC:51354	Approved	CERNA2	competing endogenous lncRNA 2 for microRNA let-7b
HGNC:53469	Approved	CERNA3	competing endogenous lncRNA 3 for miR-645
HGNC:14253	Approved	CERS1	ceramide synthase 1
HGNC:14076	Approved	CERS2	ceramide synthase 2
HGNC:23752	Approved	CERS3	ceramide synthase 3
HGNC:51431	Approved	CERS3-AS1	CERS3 antisense RNA 1
HGNC:23747	Approved	CERS4	ceramide synthase 4
HGNC:23749	Approved	CERS5	ceramide synthase 5
HGNC:23826	Approved	CERS6	ceramide synthase 6
HGNC:44485	Approved	CERS6-AS1	CERS6 antisense RNA 1
HGNC:1863	Approved	CES1	carboxylesterase 1
HGNC:18546	Approved	CES1P1	carboxylesterase 1 pseudogene 1
HGNC:48928	Approved	CES1P2	carboxylesterase 1 pseudogene 2
HGNC:1864	Approved	CES2	carboxylesterase 2
HGNC:1865	Approved	CES3	carboxylesterase 3
HGNC:26741	Approved	CES4A	carboxylesterase 4A
HGNC:26459	Approved	CES5A	carboxylesterase 5A
HGNC:38516	Approved	CES5AP1	carboxylesterase 5A pseudogene 1
HGNC:1866	Approved	CETN1	centrin 1
HGNC:1867	Approved	CETN2	centrin 2
HGNC:1868	Approved	CETN3	centrin 3
HGNC:35450	Approved	CETN4P	centrin 4, pseudogene
HGNC:1869	Approved	CETP	cholesteryl ester transfer protein
HGNC:29523	Approved	CFAP20	cilia and flagella associated protein 20
HGNC:30540	Approved	CFAP36	cilia and flagella associated protein 36
HGNC:26684	Approved	CFAP43	cilia and flagella associated protein 43
HGNC:25631	Approved	CFAP44	cilia and flagella associated protein 44
HGNC:41113	Approved	CFAP44-AS1	CFAP44 antisense RNA 1
HGNC:17229	Approved	CFAP45	cilia and flagella associated protein 45
HGNC:25247	Approved	CFAP46	cilia and flagella associated protein 46
HGNC:26708	Approved	CFAP47	cilia and flagella associated protein 47
HGNC:16053	Approved	CFAP52	cilia and flagella associated protein 52
HGNC:26530	Approved	CFAP53	cilia and flagella associated protein 53
HGNC:26456	Approved	CFAP54	cilia and flagella associated protein 54
HGNC:26485	Approved	CFAP57	cilia and flagella associated protein 57
HGNC:26676	Approved	CFAP58	cilia and flagella associated protein 58
HGNC:45243	Approved	CFAP58-AS1	CFAP58 antisense RNA 1 (head to head)
HGNC:15872	Approved	CFAP61	cilia and flagella associated protein 61
HGNC:25325	Approved	CFAP65	cilia and flagella associated protein 65
HGNC:26107	Approved	CFAP69	cilia and flagella associated protein 69
HGNC:30726	Approved	CFAP70	cilia and flagella associated protein 70
HGNC:37100	Approved	CFAP73	cilia and flagella associated protein 73
HGNC:29368	Approved	CFAP74	cilia and flagella associated protein 74
HGNC:33776	Approved	CFAP77	cilia and flagella associated protein 77
HGNC:29276	Approved	CFAP97	cilia and flagella associated protein 97
HGNC:51180	Approved	CFAP99	cilia and flagella associated protein 99
HGNC:26842	Approved	CFAP100	cilia and flagella associated protein 100
HGNC:32325	Approved	CFAP126	cilia and flagella associated protein 126
HGNC:27843	Approved	CFAP157	cilia and flagella associated protein 157
HGNC:26782	Approved	CFAP161	cilia and flagella associated protein 161
HGNC:21405	Approved	CFAP206	cilia and flagella associated protein 206
HGNC:33720	Approved	CFAP221	cilia and flagella associated protein 221
HGNC:1037	Approved	CFB	complement factor B
HGNC:18292	Approved	CFC1	cripto, FRL-1, cryptic family 1
HGNC:33983	Approved	CFC1B	cripto, FRL-1, cryptic family 1B
HGNC:2771	Approved	CFD	complement factor D
HGNC:1873	Approved	CFDP1	craniofacial development protein 1
HGNC:4883	Approved	CFH	complement factor H
HGNC:4888	Approved	CFHR1	complement factor H related 1
HGNC:4890	Approved	CFHR2	complement factor H related 2
HGNC:16980	Approved	CFHR3	complement factor H related 3
HGNC:16979	Approved	CFHR4	complement factor H related 4
HGNC:24668	Approved	CFHR5	complement factor H related 5
HGNC:5394	Approved	CFI	complement factor I
HGNC:1874	Approved	CFL1	cofilin 1
HGNC:28560	Approved	CFL1P1	cofilin 1 pseudogene 1
HGNC:1878	Approved	CFL1P2	cofilin 1 pseudogene 2
HGNC:1879	Approved	CFL1P3	cofilin 1 pseudogene 3
HGNC:1880	Approved	CFL1P4	cofilin 1 pseudogene 4
HGNC:1877	Approved	CFL1P5	cofilin 1 pseudogene 5
HGNC:34545	Approved	CFL1P6	cofilin 1 pseudogene 6
HGNC:39959	Approved	CFL1P7	cofilin 1 pseudogene 7
HGNC:39960	Approved	CFL1P8	cofilin 1 pseudogene 8
HGNC:1875	Approved	CFL2	cofilin 2
HGNC:1876	Approved	CFLAR	CASP8 and FADD like apoptosis regulator
HGNC:14437	Approved	CFLAR-AS1	CFLAR antisense RNA 1
HGNC:1881	Approved	CFM1	cystic fibrosis modifier 1
HGNC:1882	Approved	CFM2	cystic fibrosis modifier 2
HGNC:8864	Approved	CFP	complement factor properdin
HGNC:1884	Approved	CFTR	cystic fibrosis transmembrane conductance regulator
HGNC:40144	Approved	CFTR-AS1	CFTR antisense RNA 1
HGNC:16182	Approved	CFTRP1	cystic fibrosis transmembrane conductance regulator pseudogene 1
HGNC:51351	Approved	CFTRP2	cystic fibrosis transmembrane conductance regulator pseudogene 2
HGNC:51352	Approved	CFTRP3	cystic fibrosis transmembrane conductance regulator pseudogene 3
HGNC:1885	Approved	CGA	glycoprotein hormones, alpha polypeptide
HGNC:16721	Approved	CGB1	chorionic gonadotropin beta subunit 1
HGNC:16722	Approved	CGB2	chorionic gonadotropin beta subunit 2
HGNC:1886	Approved	CGB3	chorionic gonadotropin beta subunit 3
HGNC:16452	Approved	CGB5	chorionic gonadotropin beta subunit 5
HGNC:16451	Approved	CGB7	chorionic gonadotropin beta subunit 7
HGNC:16453	Approved	CGB8	chorionic gonadotropin beta subunit 8
HGNC:1887	Approved	CGF1	cognitive function 1, social
HGNC:1888	Approved	CGGBP1	CGG triplet repeat binding protein 1
HGNC:17429	Approved	CGN	cingulin
HGNC:25931	Approved	CGNL1	cingulin like 1
HGNC:16962	Approved	CGREF1	cell growth regulator with EF-hand domain 1
HGNC:15528	Approved	CGRRF1	cell growth regulator with ring finger domain 1
HGNC:1907	Approved	CH25H	cholesterol 25-hydroxylase
HGNC:28680	Approved	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1
HGNC:32363	Approved	CHAC2	ChaC cation transport regulator homolog 2
HGNC:1909	Approved	CHAD	chondroadherin
HGNC:25165	Approved	CHADL	chondroadherin like
HGNC:1910	Approved	CHAF1A	chromatin assembly factor 1 subunit A
HGNC:1911	Approved	CHAF1B	chromatin assembly factor 1 subunit B
HGNC:20311	Approved	CHAMP1	chromosome alignment maintaining phosphoprotein 1
HGNC:1912	Approved	CHAT	choline O-acetyltransferase
HGNC:23518	Approved	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1
HGNC:21645	Approved	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2
HGNC:39585	Approved	CHCHD2P1	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 1
HGNC:39586	Approved	CHCHD2P2	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 2
HGNC:39587	Approved	CHCHD2P3	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 3
HGNC:39588	Approved	CHCHD2P4	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 4
HGNC:39589	Approved	CHCHD2P5	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 5
HGNC:39590	Approved	CHCHD2P6	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 6
HGNC:39591	Approved	CHCHD2P7	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 7
HGNC:39592	Approved	CHCHD2P8	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 8
HGNC:23676	Approved	CHCHD2P9	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 9
HGNC:39593	Approved	CHCHD2P10	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 10
HGNC:49029	Approved	CHCHD2P11	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene 11
HGNC:21906	Approved	CHCHD3	coiled-coil-helix-coiled-coil-helix domain containing 3
HGNC:44697	Approved	CHCHD3P1	coiled-coil-helix-coiled-coil-helix domain containing 3 pseudogene 1
HGNC:44698	Approved	CHCHD3P2	coiled-coil-helix-coiled-coil-helix domain containing 3 pseudogene 2
HGNC:44699	Approved	CHCHD3P3	coiled-coil-helix-coiled-coil-helix domain containing 3 pseudogene 3
HGNC:26467	Approved	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
HGNC:44489	Approved	CHCHD4P1	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 1
HGNC:44490	Approved	CHCHD4P2	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 2
HGNC:44491	Approved	CHCHD4P3	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 3
HGNC:44492	Approved	CHCHD4P4	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 4
HGNC:44493	Approved	CHCHD4P5	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 5
HGNC:17840	Approved	CHCHD5	coiled-coil-helix-coiled-coil-helix domain containing 5
HGNC:28184	Approved	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6
HGNC:28314	Approved	CHCHD7	coiled-coil-helix-coiled-coil-helix domain containing 7
HGNC:15559	Approved	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10
HGNC:1915	Approved	CHD1	chromodomain helicase DNA binding protein 1
HGNC:1916	Approved	CHD1L	chromodomain helicase DNA binding protein 1 like
HGNC:1917	Approved	CHD2	chromodomain helicase DNA binding protein 2
HGNC:1918	Approved	CHD3	chromodomain helicase DNA binding protein 3
HGNC:1919	Approved	CHD4	chromodomain helicase DNA binding protein 4
HGNC:16816	Approved	CHD5	chromodomain helicase DNA binding protein 5
HGNC:19057	Approved	CHD6	chromodomain helicase DNA binding protein 6
HGNC:20626	Approved	CHD7	chromodomain helicase DNA binding protein 7
HGNC:20153	Approved	CHD8	chromodomain helicase DNA binding protein 8
HGNC:25701	Approved	CHD9	chromodomain helicase DNA binding protein 9
HGNC:24288	Approved	CHDH	choline dehydrogenase
HGNC:1925	Approved	CHEK1	checkpoint kinase 1
HGNC:16627	Approved	CHEK2	checkpoint kinase 2
HGNC:37999	Approved	CHEK2P1	checkpoint kinase 2 pseudogene 1
HGNC:43578	Approved	CHEK2P2	checkpoint kinase 2 pseudogene 2
HGNC:43579	Approved	CHEK2P3	checkpoint kinase 2 pseudogene 3
HGNC:43580	Approved	CHEK2P4	checkpoint kinase 2 pseudogene 4
HGNC:43581	Approved	CHEK2P5	checkpoint kinase 2 pseudogene 5
HGNC:1926	Entry Withdrawn	CHEL1	entry withdrawn
HGNC:1927	Entry Withdrawn	CHEL3	entry withdrawn
HGNC:16930	Approved	CHERP	calcium homeostasis endoplasmic reticulum protein
HGNC:23778	Entry Withdrawn	CHES1L1	entry withdrawn
HGNC:20455	Approved	CHFR	checkpoint with forkhead and ring finger domains
